date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
19/2/2019,middle,4.0875,4.6211,0.036979,5.2788,3.0114,2.9097,3.0843,0.6041,4.0682,0.1308,0.00029,0.000176,0.001029,0.002682,0.078065,3.0114,0.003625,0.520847,0.132543,0.057259,0.029273,0.035808,1.089898,1.112805,0.233,2.7979,5.6676
20/2/2019,middle,4.0715,4.6214,0.036761,5.319,3.0096,2.9156,3.0823,0.6024,4.0687,0.130288,0.000289,0.000176,0.001017,0.002665,0.078133,3.0097,0.003624,0.518732,0.132243,0.057088,0.02911,0.035668,1.085632,1.108449,0.2321,2.7987,5.6489
21/2/2019,middle,4.0675,4.6136,0.036752,5.305,3.0096,2.9264,3.0887,0.6052,4.0663,0.130872,0.00029,0.000175,0.001013,0.002657,0.078251,3.0096,0.003618,0.518262,0.13206,0.057232,0.029076,0.035747,1.084566,1.10736,0.2316,2.7927,5.66
22/2/2019,middle,4.0795,4.6259,0.036847,5.3205,3.0131,2.8983,3.0838,0.6071,4.075,0.130669,0.00029,0.000176,0.001019,0.002668,0.078151,3.0131,0.003625,0.519864,0.132322,0.0573,0.029183,0.035782,1.087765,1.110627,0.2326,2.7785,5.6811
25/2/2019,middle,4.064,4.6118,0.03669,5.3121,3.0114,2.9102,3.0944,0.6053,4.066,0.129716,0.000289,0.000175,0.001016,0.002665,0.078214,3.0117,0.003628,0.517829,0.132163,0.057211,0.029088,0.035702,1.083632,1.106407,0.2321,2.7956,5.6554
26/2/2019,middle,4.0705,4.6245,0.036666,5.3429,3.0162,2.9157,3.0857,0.6085,4.0691,0.130173,0.00029,0.000175,0.001024,0.002673,0.078354,3.0162,0.00364,0.518611,0.132271,0.057471,0.029124,0.035841,1.085365,1.108177,0.232,2.7997,5.675
27/2/2019,middle,4.0675,4.6331,0.036798,5.3921,3.0181,2.9227,3.0896,0.6071,4.0685,0.129911,0.000291,0.000175,0.001016,0.002679,0.078206,3.0181,0.003639,0.518202,0.132195,0.057269,0.029092,0.035771,1.084566,1.10736,0.2323,2.8049,5.6737
28/2/2019,middle,4.0725,4.6319,0.03674,5.4223,3.0201,2.9072,3.096,0.609,4.0701,0.129553,0.00029,0.000176,0.001017,0.002683,0.078574,3.0204,0.003638,0.518836,0.132276,0.057178,0.029128,0.035736,1.085899,1.108721,0.2323,2.7848,5.6922
1/3/2019,middle,4.0735,4.6316,0.036517,5.399,3.0125,2.8893,3.0937,0.6085,4.0821,0.129031,0.00029,0.000176,0.001017,0.002716,0.078442,3.0125,0.003619,0.518927,0.132171,0.057514,0.029132,0.035998,1.086165,1.108994,0.2326,2.7745,5.6947
4/3/2019,middle,4.073,4.6308,0.036371,5.391,3.0079,2.8861,3.0659,0.6073,4.0779,0.128364,0.000289,0.000176,0.001016,0.002701,0.07866,3.0079,0.003621,0.518936,0.132017,0.057366,0.029158,0.0359,1.086032,1.108858,0.2325,2.7733,5.6797
5/3/2019,middle,4.077,4.6211,0.036452,5.371,3.0089,2.8859,3.061,0.6078,4.0794,0.127886,0.000289,0.000176,0.001021,0.002687,0.078646,3.0089,0.003619,0.519399,0.132271,0.057495,0.029174,0.035935,1.087099,1.109947,0.2327,2.7781,5.6763
6/3/2019,middle,4.0845,4.6157,0.036539,5.3705,3.0113,2.8839,3.0573,0.6089,4.065,0.128595,0.000289,0.000176,0.00102,0.002694,0.078127,3.0113,0.003627,0.520342,0.13242,0.057944,0.029219,0.036215,1.089098,1.111988,0.2339,2.7715,5.6862
7/3/2019,middle,4.091,4.6277,0.036649,5.3915,3.0147,2.8774,3.0433,0.6095,4.0729,0.128406,0.000289,0.000176,0.00102,0.002706,0.078327,3.0147,0.003623,0.52117,0.132627,0.058376,0.029266,0.036379,1.090832,1.113758,0.2342,2.7733,5.6878
8/3/2019,middle,4.0965,4.5846,0.036748,5.3621,3.0093,2.8723,3.0452,0.6101,4.0503,0.128821,0.00029,0.000177,0.001028,0.002706,0.078402,3.0093,0.003615,0.521864,0.132474,0.058425,0.029299,0.036576,1.092327,1.115255,0.2352,2.768,5.6974
11/3/2019,middle,4.0895,4.5917,0.036881,5.3016,3.0079,2.8739,3.0453,0.6084,4.057,0.128844,0.000286,0.000176,0.001028,0.002698,0.078193,3.0079,0.0036,0.520965,0.132299,0.058412,0.029266,0.036435,1.090461,1.11335,0.2345,2.7784,5.6877
12/3/2019,middle,4.0825,4.5963,0.036639,5.3981,3.009,2.8845,3.047,0.6069,4.0423,0.128623,0.000286,0.000176,0.001021,0.002693,0.078284,3.009,0.003616,0.520077,0.132163,0.058489,0.029219,0.036511,1.08858,1.111444,0.2342,2.7888,5.6642
13/3/2019,middle,4.0825,4.6083,0.036677,5.3375,3.0106,2.8845,3.0574,0.6086,4.0525,0.12903,0.000286,0.000176,0.001021,0.002695,0.077218,3.0106,0.003612,0.520074,0.132098,0.058665,0.029189,0.036605,1.088594,1.111444,0.2346,2.7981,5.6675
14/3/2019,middle,4.0865,4.629,0.036744,5.4283,3.0199,2.8914,3.0716,0.6093,4.0729,0.129258,0.000286,0.000176,0.001023,0.00269,0.077602,3.0199,0.003611,0.520596,0.132236,0.058761,0.029217,0.036728,1.089646,1.112533,0.2346,2.7993,5.6843
15/3/2019,middle,4.092,4.6262,0.036583,5.4188,3.0185,2.8959,3.0707,0.6087,4.0759,0.128801,0.000287,0.000176,0.001028,0.002678,0.077736,3.0184,0.003606,0.52129,0.132346,0.058992,0.029262,0.036875,1.091098,1.11403,0.2352,2.7989,5.6918
18/3/2019,middle,4.0905,4.6307,0.036668,5.4365,3.0226,2.8989,3.0655,0.6093,4.0813,0.12916,0.000287,0.000176,0.001023,0.002673,0.077751,3.0226,0.003603,0.521113,0.132447,0.059318,0.029251,0.037001,1.090698,1.113622,0.2357,2.7999,5.6954
19/3/2019,middle,4.0785,4.6242,0.036646,5.4097,3.0184,2.8945,3.0575,0.6075,4.0748,0.128741,0.000286,0.000176,0.001024,0.002657,0.077391,3.0188,0.003604,0.519571,0.132496,0.059432,0.029118,0.037196,1.087499,1.110355,0.2356,2.7911,5.6851
20/3/2019,middle,4.0775,4.6267,0.036532,5.4045,3.0145,2.8787,3.0571,0.6075,4.0787,0.128709,0.000287,0.000176,0.001022,0.002651,0.077167,3.0145,0.003605,0.519443,0.132361,0.059083,0.029106,0.036949,1.087246,1.110083,0.2358,2.7866,5.6846
21/3/2019,middle,4.056,4.6366,0.036648,5.3614,3.0127,2.9059,3.0543,0.6059,4.0941,0.128233,0.000286,0.000175,0.00102,0.002637,0.076891,3.0127,0.003606,0.516747,0.131765,0.058962,0.028945,0.036833,1.081513,1.104229,0.2348,2.8104,5.6542
22/3/2019,middle,4.0625,4.618,0.03668,5.3308,3.011,2.8846,3.0382,0.6064,4.0913,0.128236,0.000287,0.000175,0.001022,0.002664,0.077204,3.0106,0.003598,0.517757,0.131857,0.059039,0.028983,0.036892,1.083232,1.105999,0.2354,2.7958,5.6696
25/3/2019,middle,4.07,4.595,0.037064,5.3661,3.0081,2.8775,3.0285,0.6058,4.0942,0.128553,0.000287,0.000175,0.001024,0.002678,0.077362,3.008,0.003584,0.518706,0.131784,0.058841,0.029021,0.036889,1.085261,1.108056,0.2353,2.7985,5.6642
26/3/2019,middle,4.066,4.6021,0.036902,5.3671,3.0132,2.8948,3.0358,0.606,4.0988,0.128957,0.000287,0.000175,0.001023,0.002675,0.077507,3.013,0.003592,0.518064,0.13185,0.058987,0.028919,0.036865,1.084194,1.106952,0.235,2.8122,5.6626
27/3/2019,middle,4.077,4.5936,0.036879,5.3845,3.015,2.9071,3.0464,0.6071,4.0998,0.128815,0.000288,0.000176,0.001019,0.002687,0.077495,3.015,0.003593,0.519439,0.13219,0.05909,0.028997,0.037001,1.087099,1.109947,0.2356,2.8184,5.6787
28/3/2019,middle,4.079,4.5879,0.036979,5.3765,3.0079,2.8883,3.0402,0.6063,4.0999,0.127868,0.000287,0.000176,0.001019,0.002689,0.077371,3.0079,0.003584,0.519641,0.132113,0.05903,0.029017,0.037015,1.087632,1.110491,0.2355,2.77,5.6752
29/3/2019,middle,4.0795,4.5823,0.036802,5.3274,3.0097,2.8909,3.0387,0.6054,4.0992,0.128407,0.000286,0.000176,0.001017,0.002687,0.077322,3.0097,0.003593,0.519691,0.132181,0.058979,0.02902,0.036769,1.087765,1.110627,0.2354,2.7679,5.6627
1/4/2019,middle,4.0775,4.5782,0.036706,5.3083,3.012,2.9026,3.0532,0.6075,4.0963,0.128709,0.000286,0.000176,0.00102,0.002697,0.077637,3.012,0.003598,0.51945,0.132155,0.058936,0.02896,0.03685,1.087232,1.110083,0.2353,2.7819,5.6606
2/4/2019,middle,4.0845,4.5769,0.03667,5.3389,3.0138,2.9037,3.0682,0.6086,4.0867,0.128808,0.000287,0.000176,0.001018,0.002701,0.07777,3.0137,0.003599,0.520362,0.132571,0.05902,0.028999,0.036914,1.089098,1.111988,0.2356,2.773,5.6699
3/4/2019,middle,4.0815,4.578,0.036614,5.3596,3.0144,2.895,3.0622,0.6071,4.0895,0.12847,0.000287,0.000176,0.001016,0.002708,0.077847,3.0144,0.003597,0.519986,0.132447,0.059221,0.029019,0.037105,1.08824,1.111172,0.2357,2.7607,5.6569
4/4/2019,middle,4.0795,4.5872,0.036592,5.3758,3.0156,2.9054,3.0566,0.6078,4.0895,0.12861,0.000287,0.000176,0.001017,0.002711,0.078241,3.0159,0.003597,0.519725,0.132434,0.059598,0.0288,0.037263,1.087765,1.110627,0.2354,2.7718,5.6658
5/4/2019,middle,4.0825,4.5816,0.036537,5.3393,3.014,2.9045,3.0551,0.6078,4.0815,0.128451,0.000288,0.000176,0.001015,0.002713,0.078134,3.014,0.003591,0.520147,0.132506,0.05917,0.028837,0.036891,1.088507,1.111444,0.2358,2.7561,5.6663
8/4/2019,middle,4.0925,4.5908,0.036702,5.3401,3.0195,2.9042,3.0583,0.6091,4.0935,0.128412,0.00029,0.000176,0.001018,0.002723,0.078566,3.0196,0.003596,0.521374,0.132796,0.059166,0.029025,0.036949,1.091173,1.114182,0.2361,2.7538,5.6767
9/4/2019,middle,4.0975,4.6134,0.03678,5.3526,3.0254,2.9184,3.0775,0.6101,4.1014,0.12869,0.000289,0.000177,0.001018,0.002723,0.078571,3.0254,0.003584,0.522317,0.132846,0.058932,0.028937,0.036755,1.092507,1.115528,0.2366,2.7621,5.6859
10/4/2019,middle,4.0975,4.6132,0.03686,5.347,3.0263,2.9176,3.0725,0.6105,4.0971,0.128852,0.00029,0.000177,0.001019,0.002726,0.078662,3.0263,0.003587,0.522744,0.132889,0.059138,0.028932,0.036958,1.092507,1.115528,0.2364,2.764,5.6936
11/4/2019,middle,4.1125,4.6375,0.037025,5.3861,3.0411,2.9464,3.0856,0.6123,4.1041,0.129446,0.000291,0.000177,0.001024,0.002725,0.079239,3.0411,0.003613,0.524664,0.133319,0.059468,0.029038,0.037189,1.096564,1.119611,0.2374,2.7821,5.7133
12/4/2019,middle,4.119,4.6479,0.036851,5.3796,3.0373,2.9362,3.0799,0.613,4.1087,0.129366,0.000291,0.000178,0.001024,0.002724,0.079212,3.0373,0.003609,0.525068,0.133495,0.059678,0.029079,0.03735,1.098297,1.121381,0.238,2.7698,5.7248
15/4/2019,middle,4.111,4.6473,0.036717,5.3819,3.0382,2.947,3.0827,0.6132,4.1003,0.129399,0.000292,0.000177,0.001022,0.002715,0.079409,3.0382,0.003622,0.524152,0.133297,0.059416,0.029017,0.037153,1.096194,1.119203,0.2372,2.7825,5.7154
16/4/2019,middle,4.113,4.6504,0.036728,5.3878,3.0405,2.9492,3.0732,0.6131,4.0968,0.129462,0.000293,0.000177,0.001018,0.002717,0.079601,3.0405,0.003623,0.524751,0.133258,0.059245,0.029035,0.037027,1.096727,1.119747,0.2371,2.7839,5.7192
17/4/2019,middle,4.1365,4.6687,0.036892,5.395,3.0528,2.963,3.0957,0.6163,4.1043,0.129997,0.000294,0.000178,0.00102,0.002732,0.079901,3.0529,0.003637,0.527329,0.134006,0.059492,0.0292,0.037142,1.102993,1.126145,0.239,2.7752,5.7496
18/4/2019,middle,4.1415,4.6795,0.036989,5.4022,3.0615,2.9695,3.1018,0.6192,4.0985,0.130318,0.000294,0.000179,0.00102,0.002735,0.080137,3.0615,0.003649,0.527832,0.134421,0.059669,0.029236,0.037187,1.104356,1.127506,0.24,2.7833,5.7584
19/4/2019,middle,4.1405,4.6537,0.036987,5.3795,3.0544,2.9594,3.0964,0.6172,4.0791,0.130164,0.000295,0.000178,0.001025,0.002728,0.080118,3.0543,0.003642,0.527785,0.134271,0.059671,0.029229,0.03731,1.104119,1.127234,0.2407,2.7675,5.7456
22/4/2019,middle,4.1335,4.6471,0.036914,5.3684,3.0499,2.9546,3.0912,0.6166,4.0742,0.129841,0.000294,0.000178,0.001018,0.002743,0.079905,3.0499,0.00363,0.526846,0.134117,0.059575,0.029176,0.037247,1.102252,1.125328,0.2412,2.7628,5.7342
23/4/2019,middle,4.1335,4.6479,0.037007,5.3663,3.0475,2.9453,3.0945,0.6158,4.068,0.129577,0.000294,0.000178,0.001021,0.00271,0.079414,3.0475,0.00362,0.526879,0.133974,0.059304,0.029179,0.037078,1.102223,1.125328,0.2407,2.7589,5.7337
24/4/2019,middle,4.1295,4.6325,0.036902,5.3442,3.0431,2.9288,3.0728,0.614,4.0465,0.129128,0.000293,0.000178,0.00102,0.002695,0.079276,3.0431,0.00361,0.526638,0.133801,0.059187,0.029151,0.037069,1.101156,1.124239,0.2406,2.7455,5.7284
25/4/2019,middle,4.1365,4.6132,0.036892,5.3384,3.0367,2.9024,3.065,0.6154,4.0518,0.129024,0.000293,0.000178,0.001027,0.002707,0.079092,3.0365,0.003574,0.527578,0.133785,0.059127,0.029213,0.036999,1.103023,1.126145,0.2408,2.7284,5.7286
26/4/2019,middle,4.1345,4.6015,0.037029,5.3296,3.0332,2.8991,3.0674,0.6131,4.0522,0.128881,0.000291,0.000178,0.001021,0.002718,0.079235,3.0332,0.003563,0.527064,0.133669,0.058927,0.029194,0.036781,1.102489,1.125601,0.2407,2.7412,5.7083
29/4/2019,middle,4.133,4.6077,0.037029,5.3398,3.0351,2.9123,3.0716,0.6141,4.0536,0.129237,0.000291,0.000177,0.001021,0.002719,0.079374,3.0351,0.003565,0.52691,0.133763,0.05917,0.029178,0.036894,1.102089,1.125192,0.2406,2.7573,5.7101
30/4/2019,middle,4.1325,4.6243,0.037018,5.3477,3.0374,2.9209,3.0725,0.6137,4.0547,0.129424,0.000291,0.000177,0.001022,0.002717,0.079319,3.0374,0.003565,0.526859,0.133751,0.059152,0.029179,0.036889,1.101897,1.125056,0.2406,2.7609,5.7127
2/5/2019,middle,4.1375,4.6365,0.037096,5.4023,3.0406,2.9054,3.0798,0.6143,4.0659,0.129459,0.00029,0.000178,0.001025,0.002724,0.079921,3.0406,0.003559,0.527403,0.133865,0.059494,0.02921,0.037173,1.10323,1.126417,0.241,2.7452,5.7407
3/5/2019,middle,4.1415,4.6296,0.037172,5.4003,3.0395,2.8991,3.0761,0.615,4.0635,0.129381,0.000291,0.000178,0.001028,0.002733,0.079813,3.0395,0.003545,0.52796,0.133973,0.059706,0.029269,0.037316,1.104297,1.127506,0.2411,2.7417,5.7386
6/5/2019,middle,4.1485,4.6401,0.037609,5.4538,3.0384,2.8892,3.077,0.616,4.0834,0.129519,0.000291,0.000178,0.001032,0.002733,0.079779,3.0384,0.003536,0.528832,0.134028,0.06004,0.029329,0.037458,1.106134,1.129412,0.2419,2.7393,5.7377
7/5/2019,middle,4.1475,4.6454,0.037461,5.4353,3.0418,2.9003,3.0855,0.6131,4.077,0.129488,0.00029,0.000178,0.001029,0.002725,0.079775,3.0418,0.003537,0.528617,0.134111,0.059772,0.029311,0.037346,1.105912,1.12914,0.2418,2.7398,5.7469
8/5/2019,middle,4.1495,4.6447,0.03768,5.4253,3.0455,2.9111,3.0807,0.6123,4.0709,0.130038,0.000291,0.000178,0.001029,0.00273,0.079721,3.0454,0.003542,0.52869,0.134145,0.05961,0.029325,0.037353,1.10643,1.129684,0.242,2.7391,5.7496
9/5/2019,middle,4.1515,4.6464,0.03776,5.4019,3.0463,2.8986,3.0802,0.6121,4.0677,0.130591,0.00029,0.000178,0.00103,0.002726,0.079561,3.0463,0.003536,0.529019,0.134058,0.05955,0.029319,0.037218,1.106993,1.130229,0.242,2.7313,5.7517
10/5/2019,middle,4.1535,4.6642,0.037799,5.4033,3.0456,2.9066,3.0874,0.6084,4.0897,0.131005,0.000289,0.000177,0.001034,0.002724,0.079508,3.0458,0.003523,0.529253,0.134166,0.059283,0.029328,0.037115,1.107497,1.130773,0.2426,2.7405,5.7472
13/5/2019,middle,4.161,4.6734,0.037926,5.4128,3.0504,2.9054,3.0968,0.6098,4.1163,0.131677,0.00029,0.000178,0.001026,0.00272,0.079591,3.0504,0.003526,0.530172,0.134352,0.05943,0.029381,0.037197,1.109497,1.132815,0.2433,2.7409,5.7671
14/5/2019,middle,4.1685,4.6841,0.038095,5.4053,3.0456,2.9009,3.0961,0.606,4.1434,0.131789,0.000289,0.000179,0.001025,0.002716,0.079399,3.0453,0.003515,0.53109,0.13413,0.059061,0.029434,0.036937,1.111496,1.134857,0.2441,2.7458,5.7725
15/5/2019,middle,4.173,4.6752,0.038077,5.3882,3.047,2.8919,3.0985,0.6069,4.1397,0.132434,0.000289,0.000178,0.001031,0.00271,0.079639,3.047,0.003507,0.531643,0.133995,0.05928,0.029455,0.037026,1.112696,1.136082,0.2445,2.7412,5.7749
16/5/2019,middle,4.1715,4.6748,0.038112,5.3593,3.048,2.8873,3.1034,0.6067,4.1376,0.132387,0.000288,0.000179,0.001025,0.002712,0.079699,3.048,0.003508,0.531452,0.134037,0.059399,0.029455,0.037065,1.112356,1.135674,0.2442,2.7361,5.7664
17/5/2019,middle,4.1715,4.6617,0.037935,5.3333,3.0388,2.8731,3.0978,0.606,4.1298,0.131718,0.000289,0.000179,0.001031,0.002716,0.079376,3.0388,0.003503,0.531432,0.133633,0.059396,0.028596,0.037229,1.112356,1.135674,0.2447,2.724,5.7648
21/5/2019,middle,4.1795,4.6664,0.037942,5.3192,3.0382,2.8924,3.113,0.6046,4.14,0.13139,0.000289,0.000179,0.001032,0.002726,0.07942,3.0382,0.003502,0.532478,0.133211,0.059863,0.028275,0.037456,1.114519,1.137852,0.2456,2.733,5.76
23/5/2019,middle,4.1915,4.6748,0.03803,5.3043,3.0376,2.8808,3.1179,0.6069,4.1531,0.131189,0.000289,0.000179,0.001034,0.002729,0.079929,3.0376,0.003515,0.534007,0.133133,0.060167,0.027508,0.037604,1.117659,1.141119,0.2474,2.719,5.7756
24/5/2019,middle,4.1915,4.6861,0.03821,5.3071,3.0386,2.8926,3.1098,0.6065,4.175,0.131601,0.00029,0.000179,0.001031,0.002727,0.079884,3.0386,0.003524,0.534068,0.132966,0.060167,0.0276,0.037416,1.117689,1.141119,0.2485,2.7335,5.7699
27/5/2019,middle,4.1875,4.6931,0.038247,5.3296,3.0477,2.9028,3.1164,0.6069,4.1779,0.131517,0.000291,0.000179,0.001043,0.00273,0.080328,3.0477,0.003533,0.533548,0.132987,0.060336,0.027597,0.03764,1.116682,1.14003,0.2482,2.7437,5.778
28/5/2019,middle,4.1875,4.6873,0.038212,5.31,3.0449,2.8996,3.1164,0.6071,4.171,0.1316,0.000291,0.000179,0.001041,0.002762,0.080236,3.0449,0.003533,0.533531,0.13304,0.060252,0.02776,0.037657,1.116682,1.14003,0.2488,2.7424,5.778
29/5/2019,middle,4.192,4.682,0.038362,5.3058,3.0389,2.9042,3.1074,0.6066,4.1649,0.131782,0.000292,0.000179,0.001039,0.002736,0.080168,3.0388,0.003518,0.534064,0.132877,0.060176,0.027673,0.037593,1.117822,1.141255,0.2489,2.7453,5.7841
30/5/2019,middle,4.195,4.6734,0.038309,5.2966,3.0389,2.9027,3.1029,0.6067,4.1625,0.131835,0.000291,0.000179,0.00104,0.002738,0.080103,3.0389,0.00352,0.534456,0.132762,0.060079,0.027834,0.037544,1.118562,1.142072,0.2494,2.7335,5.7819
31/5/2019,middle,4.1965,4.6726,0.038405,5.2916,3.0403,2.8966,3.1,0.608,4.1715,0.131924,0.000291,0.000179,0.001041,0.002766,0.080454,3.0403,0.003518,0.534732,0.132712,0.060108,0.028519,0.037536,1.119037,1.14248,0.2501,2.729,5.7789
3/6/2019,middle,4.1875,4.6812,0.038668,5.2961,3.049,2.9074,3.0994,0.6064,4.1917,0.132181,0.000293,0.000179,0.001029,0.002746,0.080297,3.049,0.003528,0.534116,0.132823,0.060159,0.028419,0.037559,1.116563,1.14003,0.2499,2.7405,5.7688
4/6/2019,middle,4.177,4.6991,0.038705,5.2908,3.0558,2.9112,3.1081,0.605,4.209,0.13185,0.000293,0.000179,0.001037,0.002753,0.080684,3.0558,0.003536,0.532815,0.13297,0.06051,0.028444,0.037693,1.113837,1.137171,0.2492,2.7526,5.7664
7/6/2019,middle,4.16,4.6906,0.038357,5.2797,3.0492,2.9012,3.1147,0.6021,4.1965,0.132759,0.000291,0.000178,0.001031,0.002742,0.080502,3.0492,0.003529,0.530518,0.132856,0.060172,0.028309,0.037535,1.109304,1.132543,0.2479,2.7527,5.7526
10/6/2019,middle,4.156,4.7033,0.03832,5.2864,3.0461,2.9042,3.1309,0.6015,4.1969,0.132822,0.000291,0.000178,0.001016,0.002732,0.079862,3.0461,0.003514,0.52992,0.132428,0.059924,0.028034,0.037388,1.108208,1.131454,0.2478,2.7654,5.7495
11/6/2019,middle,4.164,4.7114,0.038383,5.2831,3.0485,2.8965,3.1383,0.6008,4.2073,0.132865,0.000292,0.000178,0.001031,0.00273,0.079969,3.0485,0.003517,0.530973,0.132654,0.059919,0.027534,0.037362,1.110326,1.133632,0.2487,2.7512,5.7656
12/6/2019,middle,4.1625,4.7161,0.038355,5.2955,3.052,2.8963,3.1349,0.6023,4.1944,0.132987,0.000292,0.000178,0.00102,0.002744,0.08011,3.052,0.003527,0.531551,0.132652,0.059981,0.027404,0.037463,1.109808,1.133224,0.2484,2.7377,5.7675
13/6/2019,middle,4.1635,4.7008,0.038377,5.2849,3.0468,2.8853,3.1233,0.6019,4.1825,0.133232,0.000292,0.000179,0.001028,0.002725,0.080037,3.0468,0.003512,0.532488,0.132393,0.06002,0.027411,0.037526,1.110074,1.133496,0.2489,2.7392,5.7719
14/6/2019,middle,4.1655,4.6983,0.03845,5.2808,3.0477,2.8782,3.1229,0.6018,4.194,0.13351,0.000292,0.000179,0.00103,0.002731,0.08026,3.0477,0.003519,0.531829,0.132331,0.059879,0.027204,0.037451,1.110682,1.13404,0.2485,2.7265,5.7663
17/6/2019,middle,4.1765,4.6858,0.038445,5.2599,3.0464,2.8732,3.1134,0.6031,4.1815,0.133776,0.000292,0.000179,0.001029,0.002757,0.08029,3.0464,0.00352,0.533401,0.132558,0.059807,0.026774,0.037394,1.113555,1.137035,0.2489,2.7154,5.7775
18/6/2019,middle,4.178,4.69,0.038491,5.239,3.0489,2.8642,3.1156,0.6033,4.1834,0.133397,0.000291,0.000179,0.001029,0.002734,0.080008,3.0489,0.003524,0.533286,0.132643,0.059844,0.026591,0.037354,1.11394,1.137443,0.2493,2.7153,5.7692
19/6/2019,middle,4.1745,4.6756,0.038459,5.2444,3.0534,2.8721,3.1221,0.6047,4.1705,0.1332,0.000291,0.000179,0.00103,0.002732,0.08048,3.0534,0.003545,0.533016,0.133494,0.05997,0.02659,0.037429,1.113007,1.136506,0.2489,2.7272,5.7609
20/6/2019,middle,4.159,4.6822,0.038636,5.2722,3.0556,2.8705,3.1391,0.6024,4.2002,0.133195,0.000291,0.000178,0.001032,0.002725,0.08015,3.0556,0.003549,0.53192,0.133541,0.059713,0.02647,0.037302,1.108875,1.132271,0.2484,2.7358,5.7441
21/6/2019,middle,4.1495,4.6869,0.038652,5.2738,3.0599,2.8737,3.1483,0.6056,4.2286,0.133985,0.000293,0.000178,0.001024,0.00273,0.080698,3.0599,0.003567,0.531405,0.134279,0.059688,0.02641,0.037346,1.106489,1.129684,0.2486,2.7349,5.7574
24/6/2019,middle,4.1445,4.7173,0.038602,5.283,3.0614,2.8815,3.1406,0.6033,4.2447,0.1343,0.000293,0.000178,0.001031,0.002732,0.08057,3.0614,0.003577,0.530567,0.133858,0.059535,0.026378,0.037241,1.105156,1.128323,0.2487,2.7333,5.7497
25/6/2019,middle,4.1415,4.7221,0.038596,5.2771,3.0609,2.8833,3.1431,0.6022,4.2604,0.134683,0.000293,0.000178,0.001018,0.002728,0.080652,3.0609,0.003588,0.530384,0.133934,0.059791,0.026338,0.037321,1.104268,1.127506,0.248,2.7489,5.7625
26/6/2019,middle,4.1485,4.7135,0.038643,5.2626,3.0625,2.8876,3.1476,0.603,4.2516,0.134692,0.000294,0.000178,0.001016,0.002745,0.080663,3.0625,0.003581,0.531277,0.133543,0.059834,0.026365,0.037391,1.106222,1.129412,0.2484,2.7513,5.773
27/6/2019,middle,4.148,4.7173,0.038523,5.2669,3.063,2.9007,3.1621,0.6029,4.2426,0.134982,0.000293,0.000178,0.001028,0.002738,0.080669,3.063,0.003588,0.531141,0.13375,0.059921,0.025759,0.037488,1.106089,1.129276,0.2484,2.7725,5.7642
28/6/2019,middle,4.1415,4.7087,0.038461,5.25,3.0612,2.9009,3.1641,0.6022,4.2449,0.134508,0.000293,0.000178,0.001024,0.002734,0.080857,3.0612,0.003582,0.529942,0.133813,0.059971,0.025332,0.037478,1.104356,1.127506,0.2481,2.7765,5.7572
1/7/2019,middle,4.1265,4.6852,0.038122,5.2359,3.0502,2.8921,3.1512,0.6009,4.2122,0.134589,0.000292,0.000177,0.001019,0.002727,0.080533,3.0502,0.003579,0.528432,0.133242,0.059848,0.025297,0.037368,1.100356,1.123423,0.2471,2.7697,5.7367
2/7/2019,middle,4.142,4.674,0.0382,5.2369,3.0538,2.8853,3.1528,0.6045,4.1951,0.134743,0.000293,0.000178,0.001018,0.002739,0.080993,3.0538,0.003562,0.530152,0.133449,0.060129,0.026108,0.037545,1.104489,1.127643,0.2479,2.764,5.7495
3/7/2019,middle,4.1375,4.6725,0.038444,5.2126,3.0525,2.8929,3.1588,0.602,4.2035,0.135345,0.000293,0.000178,0.001013,0.002736,0.080811,3.0525,0.003537,0.530656,0.133257,0.06006,0.026455,0.037515,1.103289,1.126417,0.2487,2.7643,5.7336
4/7/2019,middle,4.1365,4.6689,0.038388,5.2041,3.0519,2.9098,3.1677,0.6011,4.1937,0.135003,0.000293,0.000178,0.001022,0.002741,0.080799,3.0519,0.003539,0.530725,0.133045,0.060129,0.026508,0.037514,1.102993,1.126145,0.2489,2.7744,5.732
5/7/2019,middle,4.134,4.6632,0.038329,5.1993,3.0479,2.9029,3.1656,0.6016,4.1948,0.134834,0.000292,0.000178,0.001022,0.002749,0.080884,3.0481,0.003531,0.530854,0.132982,0.060316,0.026182,0.037719,1.102327,1.125465,0.2486,2.764,5.7286
8/7/2019,middle,4.144,4.6502,0.038181,5.1906,3.0454,2.8923,3.1689,0.6011,4.1797,0.134655,0.000294,0.000178,0.001021,0.002761,0.080717,3.0455,0.003521,0.531432,0.132855,0.060541,0.026232,0.037852,1.104993,1.128187,0.2499,2.7483,5.7348
9/7/2019,middle,4.142,4.6455,0.038051,5.1837,3.0451,2.8868,3.1616,0.6019,4.1641,0.134393,0.000294,0.000178,0.001023,0.002752,0.080694,3.0451,0.003512,0.530832,0.132825,0.060409,0.026135,0.037703,1.104401,1.127643,0.2494,2.7441,5.7208
