"Date","Price","Open","High","Low","Vol.","Change %"
"04/11/2025","23,587.80","23,049.80","23,645.00","23,038.70","298.06M","2.49%"
"04/10/2025","23,014.90","23,596.90","23,596.90","22,703.40","320.21M","-3.00%"
"04/09/2025","23,727.00","22,440.60","23,805.50","22,228.00","435.95M","5.42%"
"04/08/2025","22,506.90","23,159.60","23,393.80","22,314.00","386.92M","-1.54%"
"04/07/2025","22,859.50","22,959.40","23,477.80","22,227.70","439.79M","-1.44%"
"04/04/2025","23,193.50","24,118.20","24,118.20","22,988.30","473.36M","-4.69%"
"04/03/2025","24,335.80","24,844.60","24,844.60","24,313.10","340.85M","-3.84%"
"04/02/2025","25,307.20","24,941.40","25,307.20","24,812.60","219.97M","1.09%"
"04/01/2025","25,033.30","24,909.60","25,072.40","24,735.50","230.40M","0.46%"
"03/31/2025","24,917.50","24,650.10","24,997.20","24,534.40","278.91M","0.64%"
"03/28/2025","24,759.20","25,100.80","25,100.80","24,752.60","281.35M","-1.60%"
"03/27/2025","25,161.10","25,132.20","25,205.60","25,023.80","214.05M","0.00%"
"03/26/2025","25,161.10","25,356.30","25,432.80","25,106.40","212.75M","-0.70%"
"03/25/2025","25,339.50","25,346.40","25,454.90","25,318.30","257.34M","0.14%"
"03/24/2025","25,304.10","25,060.20","25,357.80","25,060.20","307.77M","1.34%"
"03/21/2025","24,968.50","25,001.80","25,001.80","24,782.50","481.35M","-0.37%"
"03/20/2025","25,060.20","24,992.10","25,175.00","24,923.10","224.99M","-0.04%"
"03/19/2025","25,069.20","24,724.10","25,115.50","24,724.10","230.91M","1.47%"
"03/18/2025","24,706.10","24,792.50","24,792.50","24,572.30","246.98M","-0.32%"
"03/17/2025","24,785.10","24,550.10","24,806.80","24,550.10","331.05M","0.94%"
"03/14/2025","24,553.40","24,301.70","24,565.40","24,293.20","262.20M","1.45%"
"03/13/2025","24,203.20","24,375.10","24,467.60","24,145.60","343.75M","-0.90%"
"03/12/2025","24,423.30","24,334.00","24,516.30","24,227.80","332.66M","0.72%"
"03/11/2025","24,248.20","24,363.00","24,493.50","24,155.60","365.19M","-0.54%"
"03/10/2025","24,380.70","24,601.30","24,601.30","24,250.00","459.73M","-1.53%"
"03/07/2025","24,758.80","24,547.20","24,825.40","24,458.50","301.44M","0.71%"
"03/06/2025","24,584.00","24,735.00","24,828.40","24,476.50","332.96M","-1.15%"
"03/05/2025","24,870.80","24,555.90","24,881.80","24,549.00","323.16M","1.22%"
